Dcc, 10:56:15,912 	 INFO  	 Current state: Relaxed 		
Dcc, 10:56:41,737 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:56:41,737 	 INFO  	  		
Dcc, 10:56:41,737 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 2 		
Dcc, 10:56:41,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:41,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:41,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:41,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:41,916 	 DEBUG 	 AC 4: added token -> available tokens: 13 		
Dcc, 10:56:41,917 	 DEBUG 	 AC 6: added token -> available tokens: 13 		
Dcc, 10:56:41,917 	 DEBUG 	 AC 0: added token -> available tokens: 1 		
Dcc, 10:56:41,917 	 INFO  	 HW: sending CAR Packet on Interface enp1s0f1 		
Dcc, 10:56:41,917 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 1, tokens: 0 		
Dcc, 10:56:41,917 	 DEBUG 	 received own Message, discarding 		
Dcc, 10:56:41,917 	 DEBUG 	 AC 1: added token -> available tokens: 13 		
Dcc, 10:56:42,008 	 DEBUG 	 received own Message, discarding 		
Dcc, 10:56:42,238 	 DEBUG 	 CAM received 		
Dcc, 10:56:42,238 	 INFO  	  		
Dcc, 10:56:42,238 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 2 		
Dcc, 10:56:42,739 	 DEBUG 	 CAM received 		
Dcc, 10:56:42,740 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:56:42,740 	 INFO  	  		
Dcc, 10:56:42,740 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 2 		
Dcc, 10:56:42,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:42,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:42,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:42,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:43,240 	 DEBUG 	 CAM received 		
Dcc, 10:56:43,240 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:56:43,240 	 INFO  	  		
Dcc, 10:56:43,240 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 2 		
Dcc, 10:56:43,741 	 DEBUG 	 CAM received 		
Dcc, 10:56:43,742 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:56:43,742 	 INFO  	  		
Dcc, 10:56:43,742 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 2 		
Dcc, 10:56:43,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:43,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:43,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:43,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:43,916 	 DEBUG 	 AC 4: added token -> available tokens: 14 		
Dcc, 10:56:43,916 	 DEBUG 	 AC 6: added token -> available tokens: 14 		
Dcc, 10:56:43,916 	 DEBUG 	 AC 0: added token -> available tokens: 1 		
Dcc, 10:56:43,916 	 INFO  	 HW: sending CAR Packet on Interface enp1s0f1 		
Dcc, 10:56:43,916 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 1, tokens: 0 		
Dcc, 10:56:43,917 	 DEBUG 	 received own Message, discarding 		
Dcc, 10:56:43,917 	 DEBUG 	 AC 1: added token -> available tokens: 14 		
Dcc, 10:56:44,053 	 DEBUG 	 received own Message, discarding 		
Dcc, 10:56:44,242 	 DEBUG 	 CAM received 		
Dcc, 10:56:44,243 	 INFO  	  		
Dcc, 10:56:44,243 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 2 		
Dcc, 10:56:44,744 	 DEBUG 	 CAM received 		
Dcc, 10:56:44,744 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:56:44,744 	 INFO  	  		
Dcc, 10:56:44,744 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 2 		
Dcc, 10:56:44,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:44,917 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:44,917 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:44,917 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:45,245 	 DEBUG 	 CAM received 		
Dcc, 10:56:45,245 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:56:45,245 	 INFO  	  		
Dcc, 10:56:45,245 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 2 		
Dcc, 10:56:45,746 	 DEBUG 	 CAM received 		
Dcc, 10:56:45,747 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:56:45,747 	 INFO  	  		
Dcc, 10:56:45,747 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 2 		
Dcc, 10:56:45,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:45,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:45,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:45,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:45,916 	 DEBUG 	 AC 4: added token -> available tokens: 15 		
Dcc, 10:56:45,916 	 DEBUG 	 AC 6: added token -> available tokens: 15 		
Dcc, 10:56:45,916 	 DEBUG 	 AC 0: added token -> available tokens: 1 		
Dcc, 10:56:45,916 	 INFO  	 HW: sending CAR Packet on Interface enp1s0f1 		
Dcc, 10:56:45,917 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 1, tokens: 0 		
Dcc, 10:56:45,917 	 DEBUG 	 AC 1: added token -> available tokens: 15 		
Dcc, 10:56:45,917 	 DEBUG 	 received own Message, discarding 		
Dcc, 10:56:46,101 	 DEBUG 	 received own Message, discarding 		
Dcc, 10:56:46,248 	 DEBUG 	 CAM received 		
Dcc, 10:56:46,249 	 INFO  	  		
Dcc, 10:56:46,249 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 2 		
Dcc, 10:56:46,749 	 DEBUG 	 CAM received 		
Dcc, 10:56:46,750 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:56:46,750 	 INFO  	  		
Dcc, 10:56:46,750 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 2 		
Dcc, 10:56:46,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:46,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:46,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:46,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:47,250 	 DEBUG 	 CAM received 		
Dcc, 10:56:47,250 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:56:47,251 	 INFO  	  		
Dcc, 10:56:47,251 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 2 		
Dcc, 10:56:47,752 	 DEBUG 	 CAM received 		
Dcc, 10:56:47,752 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:56:47,752 	 INFO  	  		
Dcc, 10:56:47,753 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 2 		
Dcc, 10:56:47,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:47,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:47,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:47,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:47,916 	 DEBUG 	 AC 4: added token -> available tokens: 16 		
Dcc, 10:56:47,917 	 DEBUG 	 AC 6: added token -> available tokens: 16 		
Dcc, 10:56:47,917 	 DEBUG 	 AC 0: added token -> available tokens: 1 		
Dcc, 10:56:47,917 	 INFO  	 HW: sending CAR Packet on Interface enp1s0f1 		
Dcc, 10:56:47,917 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 1, tokens: 0 		
Dcc, 10:56:47,918 	 DEBUG 	 AC 1: added token -> available tokens: 16 		
Dcc, 10:56:47,918 	 DEBUG 	 received own Message, discarding 		
Dcc, 10:56:47,945 	 DEBUG 	 received own Message, discarding 		
Dcc, 10:56:48,255 	 DEBUG 	 CAM received 		
Dcc, 10:56:48,256 	 INFO  	  		
Dcc, 10:56:48,256 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 2 		
Dcc, 10:56:48,758 	 DEBUG 	 CAM received 		
Dcc, 10:56:48,758 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:56:48,758 	 INFO  	  		
Dcc, 10:56:48,758 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 2 		
Dcc, 10:56:48,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:48,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:48,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:48,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:49,259 	 DEBUG 	 CAM received 		
Dcc, 10:56:49,259 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:56:49,259 	 INFO  	  		
Dcc, 10:56:49,259 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 2 		
Dcc, 10:56:49,760 	 DEBUG 	 CAM received 		
Dcc, 10:56:49,760 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:56:49,760 	 INFO  	  		
Dcc, 10:56:49,760 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 2 		
Dcc, 10:56:49,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:49,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:49,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:49,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:49,916 	 DEBUG 	 AC 4: added token -> available tokens: 17 		
Dcc, 10:56:49,916 	 DEBUG 	 AC 6: added token -> available tokens: 17 		
Dcc, 10:56:49,916 	 DEBUG 	 AC 0: added token -> available tokens: 1 		
Dcc, 10:56:49,916 	 INFO  	 HW: sending CAR Packet on Interface enp1s0f1 		
Dcc, 10:56:49,916 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 1, tokens: 0 		
Dcc, 10:56:49,916 	 DEBUG 	 received own Message, discarding 		
Dcc, 10:56:49,916 	 DEBUG 	 AC 1: added token -> available tokens: 17 		
Dcc, 10:56:49,993 	 DEBUG 	 received own Message, discarding 		
Dcc, 10:56:50,262 	 DEBUG 	 CAM received 		
Dcc, 10:56:50,262 	 INFO  	  		
Dcc, 10:56:50,262 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 2 		
Dcc, 10:56:50,763 	 DEBUG 	 CAM received 		
Dcc, 10:56:50,763 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:56:50,763 	 INFO  	  		
Dcc, 10:56:50,763 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 2 		
Dcc, 10:56:50,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:50,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:50,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:50,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:51,264 	 DEBUG 	 CAM received 		
Dcc, 10:56:51,264 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:56:51,264 	 INFO  	  		
Dcc, 10:56:51,264 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 2 		
Dcc, 10:56:51,766 	 DEBUG 	 CAM received 		
Dcc, 10:56:51,766 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:56:51,766 	 INFO  	  		
Dcc, 10:56:51,766 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 2 		
Dcc, 10:56:51,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:51,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:51,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:51,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:51,916 	 DEBUG 	 AC 4: added token -> available tokens: 18 		
Dcc, 10:56:51,916 	 DEBUG 	 AC 6: added token -> available tokens: 18 		
Dcc, 10:56:51,916 	 DEBUG 	 AC 0: added token -> available tokens: 1 		
Dcc, 10:56:51,916 	 INFO  	 HW: sending CAR Packet on Interface enp1s0f1 		
Dcc, 10:56:51,916 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 1, tokens: 0 		
Dcc, 10:56:51,916 	 DEBUG 	 received own Message, discarding 		
Dcc, 10:56:51,916 	 DEBUG 	 AC 1: added token -> available tokens: 18 		
Dcc, 10:56:52,041 	 DEBUG 	 received own Message, discarding 		
Dcc, 10:56:52,267 	 DEBUG 	 CAM received 		
Dcc, 10:56:52,267 	 INFO  	  		
Dcc, 10:56:52,267 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 2 		
Dcc, 10:56:52,768 	 DEBUG 	 CAM received 		
Dcc, 10:56:52,768 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:56:52,768 	 INFO  	  		
Dcc, 10:56:52,768 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 2 		
Dcc, 10:56:52,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:52,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:52,916 	 DEBUG 	 dccInfo sent 		
Dcc, 10:56:52,916 	 DEBUG 	 dccInfo sent 		
