Dcc, 00:40:49,924 	 INFO  	 Current state: Relaxed 		
Dcc, 00:41:03,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:03,928 	 DEBUG 	 AC 4: added token -> available tokens: 7 		
Dcc, 00:41:03,928 	 DEBUG 	 AC 6: added token -> available tokens: 7 		
Dcc, 00:41:03,928 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 00:41:03,928 	 DEBUG 	 AC 0: added token -> available tokens: 1 		
Dcc, 00:41:03,928 	 DEBUG 	 AC 1: added token -> available tokens: 7 		
Dcc, 00:41:04,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:04,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:04,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:04,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:05,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:05,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:05,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:05,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:05,928 	 DEBUG 	 AC 4: added token -> available tokens: 8 		
Dcc, 00:41:05,928 	 DEBUG 	 AC 6: added token -> available tokens: 8 		
Dcc, 00:41:05,928 	 DEBUG 	 AC 0: added token -> available tokens: 2 		
Dcc, 00:41:05,928 	 DEBUG 	 AC 1: added token -> available tokens: 8 		
Dcc, 00:41:06,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:06,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:06,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:06,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:07,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:07,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:07,929 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:07,929 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:07,929 	 DEBUG 	 AC 4: added token -> available tokens: 9 		
Dcc, 00:41:07,929 	 DEBUG 	 AC 6: added token -> available tokens: 9 		
Dcc, 00:41:07,929 	 DEBUG 	 AC 0: added token -> available tokens: 3 		
Dcc, 00:41:07,929 	 DEBUG 	 AC 1: added token -> available tokens: 9 		
Dcc, 00:41:08,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:08,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:08,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:08,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:09,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:09,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:09,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:09,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:09,928 	 DEBUG 	 AC 4: added token -> available tokens: 10 		
Dcc, 00:41:09,928 	 DEBUG 	 AC 6: added token -> available tokens: 10 		
Dcc, 00:41:09,928 	 DEBUG 	 AC 0: added token -> available tokens: 4 		
Dcc, 00:41:09,928 	 DEBUG 	 AC 1: added token -> available tokens: 10 		
Dcc, 00:41:10,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:10,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:10,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:10,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:11,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:11,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:11,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:11,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:11,928 	 DEBUG 	 AC 4: added token -> available tokens: 11 		
Dcc, 00:41:11,928 	 DEBUG 	 AC 6: added token -> available tokens: 11 		
Dcc, 00:41:11,928 	 DEBUG 	 AC 0: added token -> available tokens: 5 		
Dcc, 00:41:11,929 	 DEBUG 	 AC 1: added token -> available tokens: 11 		
Dcc, 00:41:12,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:12,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:12,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:12,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:13,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:13,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:13,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:13,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:13,928 	 DEBUG 	 AC 4: added token -> available tokens: 12 		
Dcc, 00:41:13,928 	 DEBUG 	 AC 6: added token -> available tokens: 12 		
Dcc, 00:41:13,928 	 DEBUG 	 AC 0: added token -> available tokens: 6 		
Dcc, 00:41:13,928 	 DEBUG 	 AC 1: added token -> available tokens: 12 		
Dcc, 00:41:14,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:14,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:14,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:14,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:15,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:15,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:15,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:15,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:15,928 	 DEBUG 	 AC 4: added token -> available tokens: 13 		
Dcc, 00:41:15,928 	 DEBUG 	 AC 6: added token -> available tokens: 13 		
Dcc, 00:41:15,928 	 DEBUG 	 AC 0: added token -> available tokens: 7 		
Dcc, 00:41:15,928 	 DEBUG 	 AC 1: added token -> available tokens: 13 		
Dcc, 00:41:16,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:16,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:16,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:16,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:17,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:17,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:17,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:17,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:17,928 	 DEBUG 	 AC 4: added token -> available tokens: 14 		
Dcc, 00:41:17,928 	 DEBUG 	 AC 6: added token -> available tokens: 14 		
Dcc, 00:41:17,928 	 DEBUG 	 AC 0: added token -> available tokens: 8 		
Dcc, 00:41:17,928 	 DEBUG 	 AC 1: added token -> available tokens: 14 		
Dcc, 00:41:18,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:18,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:18,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:18,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:19,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:19,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:19,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:19,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:19,928 	 DEBUG 	 AC 4: added token -> available tokens: 15 		
Dcc, 00:41:19,928 	 DEBUG 	 AC 6: added token -> available tokens: 15 		
Dcc, 00:41:19,928 	 DEBUG 	 AC 0: added token -> available tokens: 9 		
Dcc, 00:41:19,928 	 DEBUG 	 AC 1: added token -> available tokens: 15 		
Dcc, 00:41:20,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:20,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:20,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:20,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:21,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:21,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:21,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:21,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:21,928 	 DEBUG 	 AC 4: added token -> available tokens: 16 		
Dcc, 00:41:21,928 	 DEBUG 	 AC 6: added token -> available tokens: 16 		
Dcc, 00:41:21,928 	 DEBUG 	 AC 0: added token -> available tokens: 10 		
Dcc, 00:41:21,928 	 DEBUG 	 AC 1: added token -> available tokens: 16 		
Dcc, 00:41:22,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:22,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:22,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:22,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:23,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:23,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:23,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:23,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:23,928 	 DEBUG 	 AC 4: added token -> available tokens: 17 		
Dcc, 00:41:23,928 	 DEBUG 	 AC 6: added token -> available tokens: 17 		
Dcc, 00:41:23,928 	 DEBUG 	 AC 0: added token -> available tokens: 11 		
Dcc, 00:41:23,928 	 DEBUG 	 AC 1: added token -> available tokens: 17 		
Dcc, 00:41:24,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:24,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:24,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:24,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:25,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:25,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:25,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:25,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:25,928 	 DEBUG 	 AC 4: added token -> available tokens: 18 		
Dcc, 00:41:25,928 	 DEBUG 	 AC 6: added token -> available tokens: 18 		
Dcc, 00:41:25,928 	 DEBUG 	 AC 0: added token -> available tokens: 12 		
Dcc, 00:41:25,928 	 DEBUG 	 AC 1: added token -> available tokens: 18 		
Dcc, 00:41:26,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:26,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:26,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:26,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:27,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:27,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:27,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:27,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:27,928 	 DEBUG 	 AC 4: added token -> available tokens: 19 		
Dcc, 00:41:27,928 	 DEBUG 	 AC 6: added token -> available tokens: 19 		
Dcc, 00:41:27,928 	 DEBUG 	 AC 0: added token -> available tokens: 13 		
Dcc, 00:41:27,929 	 DEBUG 	 AC 1: added token -> available tokens: 19 		
Dcc, 00:41:28,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:28,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:28,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:28,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:29,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:29,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:29,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:29,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:29,928 	 DEBUG 	 AC 4: added token -> available tokens: 20 		
Dcc, 00:41:29,928 	 DEBUG 	 AC 6: added token -> available tokens: 20 		
Dcc, 00:41:29,928 	 DEBUG 	 AC 0: added token -> available tokens: 14 		
Dcc, 00:41:29,928 	 DEBUG 	 AC 1: added token -> available tokens: 20 		
Dcc, 00:41:30,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:30,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:30,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:30,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:31,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:31,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:31,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:31,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:31,928 	 DEBUG 	 AC 4: added token -> available tokens: 21 		
Dcc, 00:41:31,928 	 DEBUG 	 AC 6: added token -> available tokens: 21 		
Dcc, 00:41:31,928 	 DEBUG 	 AC 0: added token -> available tokens: 15 		
Dcc, 00:41:31,928 	 DEBUG 	 AC 1: added token -> available tokens: 21 		
Dcc, 00:41:32,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:32,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:32,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:32,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:33,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:33,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:33,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:33,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:33,928 	 DEBUG 	 AC 4: added token -> available tokens: 22 		
Dcc, 00:41:33,928 	 DEBUG 	 AC 6: added token -> available tokens: 22 		
Dcc, 00:41:33,928 	 DEBUG 	 AC 0: added token -> available tokens: 16 		
Dcc, 00:41:33,928 	 DEBUG 	 AC 1: added token -> available tokens: 22 		
Dcc, 00:41:34,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:34,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:34,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:34,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:35,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:35,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:35,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:35,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:35,928 	 DEBUG 	 AC 4: added token -> available tokens: 23 		
Dcc, 00:41:35,928 	 DEBUG 	 AC 6: added token -> available tokens: 23 		
Dcc, 00:41:35,928 	 DEBUG 	 AC 0: added token -> available tokens: 17 		
Dcc, 00:41:35,928 	 DEBUG 	 AC 1: added token -> available tokens: 23 		
Dcc, 00:41:36,231 	 DEBUG 	 CAM received 		
Dcc, 00:41:36,231 	 INFO  	  		
Dcc, 00:41:36,231 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 1 		
Dcc, 00:41:36,231 	 INFO  	 HW: sending CAR Packet on Interface lo 		
Dcc, 00:41:36,231 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 0, tokens: 16 		
Dcc, 00:41:36,231 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:36,231 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:36,332 	 DEBUG 	 CAM received 		
Dcc, 00:41:36,332 	 INFO  	  		
Dcc, 00:41:36,332 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 1 		
Dcc, 00:41:36,332 	 INFO  	 HW: sending CAR Packet on Interface lo 		
Dcc, 00:41:36,332 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 0, tokens: 15 		
Dcc, 00:41:36,332 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:36,332 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:36,432 	 DEBUG 	 CAM received 		
Dcc, 00:41:36,432 	 INFO  	  		
Dcc, 00:41:36,432 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 1 		
Dcc, 00:41:36,432 	 INFO  	 HW: sending CAR Packet on Interface lo 		
Dcc, 00:41:36,432 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 0, tokens: 14 		
Dcc, 00:41:36,433 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:36,433 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:36,533 	 DEBUG 	 CAM received 		
Dcc, 00:41:36,533 	 INFO  	  		
Dcc, 00:41:36,533 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 1 		
Dcc, 00:41:36,533 	 INFO  	 HW: sending CAR Packet on Interface lo 		
Dcc, 00:41:36,533 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 0, tokens: 13 		
Dcc, 00:41:36,533 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:36,533 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:36,634 	 DEBUG 	 CAM received 		
Dcc, 00:41:36,634 	 INFO  	  		
Dcc, 00:41:36,634 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 1 		
Dcc, 00:41:36,634 	 INFO  	 HW: sending CAR Packet on Interface lo 		
Dcc, 00:41:36,635 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 0, tokens: 12 		
Dcc, 00:41:36,635 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:36,635 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:36,735 	 DEBUG 	 CAM received 		
Dcc, 00:41:36,735 	 INFO  	  		
Dcc, 00:41:36,736 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 1 		
Dcc, 00:41:36,736 	 INFO  	 HW: sending CAR Packet on Interface lo 		
Dcc, 00:41:36,736 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 0, tokens: 11 		
Dcc, 00:41:36,736 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:36,736 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:36,838 	 DEBUG 	 CAM received 		
Dcc, 00:41:36,838 	 INFO  	  		
Dcc, 00:41:36,839 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 1 		
Dcc, 00:41:36,839 	 INFO  	 HW: sending CAR Packet on Interface lo 		
Dcc, 00:41:36,839 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 0, tokens: 10 		
Dcc, 00:41:36,839 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:36,839 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:36,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:36,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:36,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:36,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:36,938 	 DEBUG 	 CAM received 		
Dcc, 00:41:36,938 	 INFO  	  		
Dcc, 00:41:36,938 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 1 		
Dcc, 00:41:36,938 	 INFO  	 HW: sending CAR Packet on Interface lo 		
Dcc, 00:41:36,939 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 0, tokens: 9 		
Dcc, 00:41:36,939 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:36,939 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:37,040 	 DEBUG 	 CAM received 		
Dcc, 00:41:37,040 	 INFO  	  		
Dcc, 00:41:37,040 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 1 		
Dcc, 00:41:37,041 	 INFO  	 HW: sending CAR Packet on Interface lo 		
Dcc, 00:41:37,041 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 0, tokens: 8 		
Dcc, 00:41:37,041 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:37,041 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:37,141 	 DEBUG 	 CAM received 		
Dcc, 00:41:37,141 	 INFO  	  		
Dcc, 00:41:37,141 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 1 		
Dcc, 00:41:37,141 	 INFO  	 HW: sending CAR Packet on Interface lo 		
Dcc, 00:41:37,141 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 0, tokens: 7 		
Dcc, 00:41:37,141 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:37,141 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:37,241 	 DEBUG 	 CAM received 		
Dcc, 00:41:37,242 	 INFO  	  		
Dcc, 00:41:37,242 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 1 		
Dcc, 00:41:37,242 	 INFO  	 HW: sending CAR Packet on Interface lo 		
Dcc, 00:41:37,242 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 0, tokens: 6 		
Dcc, 00:41:37,242 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:37,242 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:37,343 	 DEBUG 	 CAM received 		
Dcc, 00:41:37,343 	 INFO  	  		
Dcc, 00:41:37,343 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 1 		
Dcc, 00:41:37,343 	 INFO  	 HW: sending CAR Packet on Interface lo 		
Dcc, 00:41:37,343 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 0, tokens: 5 		
Dcc, 00:41:37,343 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:37,343 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:37,444 	 DEBUG 	 CAM received 		
Dcc, 00:41:37,444 	 INFO  	  		
Dcc, 00:41:37,444 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 1 		
Dcc, 00:41:37,444 	 INFO  	 HW: sending CAR Packet on Interface lo 		
Dcc, 00:41:37,444 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 0, tokens: 4 		
Dcc, 00:41:37,444 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:37,444 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:37,545 	 DEBUG 	 CAM received 		
Dcc, 00:41:37,545 	 INFO  	  		
Dcc, 00:41:37,545 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 1 		
Dcc, 00:41:37,545 	 INFO  	 HW: sending CAR Packet on Interface lo 		
Dcc, 00:41:37,545 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 0, tokens: 3 		
Dcc, 00:41:37,545 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:37,545 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:37,646 	 DEBUG 	 CAM received 		
Dcc, 00:41:37,646 	 INFO  	  		
Dcc, 00:41:37,646 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 1 		
Dcc, 00:41:37,646 	 INFO  	 HW: sending CAR Packet on Interface lo 		
Dcc, 00:41:37,646 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 0, tokens: 2 		
Dcc, 00:41:37,646 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:37,646 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:37,746 	 DEBUG 	 CAM received 		
Dcc, 00:41:37,746 	 INFO  	  		
Dcc, 00:41:37,746 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 1 		
Dcc, 00:41:37,746 	 INFO  	 HW: sending CAR Packet on Interface lo 		
Dcc, 00:41:37,746 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 0, tokens: 1 		
Dcc, 00:41:37,746 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:37,746 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:37,847 	 DEBUG 	 CAM received 		
Dcc, 00:41:37,847 	 INFO  	  		
Dcc, 00:41:37,847 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 1 		
Dcc, 00:41:37,847 	 INFO  	 HW: sending CAR Packet on Interface lo 		
Dcc, 00:41:37,847 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 0, tokens: 0 		
Dcc, 00:41:37,848 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:37,848 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:37,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:37,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:37,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:37,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:37,928 	 DEBUG 	 AC 4: added token -> available tokens: 24 		
Dcc, 00:41:37,928 	 DEBUG 	 AC 6: added token -> available tokens: 24 		
Dcc, 00:41:37,928 	 DEBUG 	 AC 0: added token -> available tokens: 1 		
Dcc, 00:41:37,928 	 DEBUG 	 AC 1: added token -> available tokens: 24 		
Dcc, 00:41:37,948 	 DEBUG 	 CAM received 		
Dcc, 00:41:37,948 	 INFO  	  		
Dcc, 00:41:37,948 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 1 		
Dcc, 00:41:37,948 	 INFO  	 HW: sending CAR Packet on Interface lo 		
Dcc, 00:41:37,948 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 0, tokens: 0 		
Dcc, 00:41:37,948 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:37,948 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:38,048 	 DEBUG 	 CAM received 		
Dcc, 00:41:38,048 	 INFO  	  		
Dcc, 00:41:38,049 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 1 		
Dcc, 00:41:38,149 	 DEBUG 	 CAM received 		
Dcc, 00:41:38,149 	 INFO  	  		
Dcc, 00:41:38,149 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 2 		
Dcc, 00:41:38,250 	 DEBUG 	 CAM received 		
Dcc, 00:41:38,250 	 INFO  	  		
Dcc, 00:41:38,250 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 3 		
Dcc, 00:41:38,350 	 DEBUG 	 CAM received 		
Dcc, 00:41:38,350 	 INFO  	  		
Dcc, 00:41:38,350 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 4 		
Dcc, 00:41:38,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:38,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:38,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:38,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:39,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:39,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:39,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:39,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:39,928 	 DEBUG 	 AC 4: added token -> available tokens: 25 		
Dcc, 00:41:39,928 	 DEBUG 	 AC 6: added token -> available tokens: 25 		
Dcc, 00:41:39,928 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 00:41:39,928 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 00:41:39,928 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 00:41:39,928 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 00:41:39,928 	 DEBUG 	 AC 0: added token -> available tokens: 1 		
Dcc, 00:41:39,928 	 DEBUG 	 AC 1: added token -> available tokens: 25 		
Dcc, 00:41:40,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:40,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:40,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:40,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:41,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:41,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:41,928 	 DEBUG 	 dccInfo sent 		
Dcc, 00:41:41,928 	 DEBUG 	 dccInfo sent 		
