Dcc, 04:26:14,999 	 INFO  	 Current state: Relaxed 		
Dcc, 04:27:17,709 	 DEBUG 	 CAM received 		
Dcc, 04:27:17,709 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:17,709 	 INFO  	  		
Dcc, 04:27:17,709 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:17,810 	 DEBUG 	 CAM received 		
Dcc, 04:27:17,810 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:17,810 	 INFO  	  		
Dcc, 04:27:17,810 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:17,910 	 DEBUG 	 CAM received 		
Dcc, 04:27:17,910 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:17,910 	 INFO  	  		
Dcc, 04:27:17,910 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:18,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:18,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:18,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:18,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:18,011 	 DEBUG 	 CAM received 		
Dcc, 04:27:18,011 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:18,011 	 INFO  	  		
Dcc, 04:27:18,011 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:18,112 	 DEBUG 	 CAM received 		
Dcc, 04:27:18,112 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:18,112 	 INFO  	  		
Dcc, 04:27:18,112 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:18,212 	 DEBUG 	 CAM received 		
Dcc, 04:27:18,212 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:18,212 	 INFO  	  		
Dcc, 04:27:18,212 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:18,313 	 DEBUG 	 CAM received 		
Dcc, 04:27:18,313 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:18,314 	 INFO  	  		
Dcc, 04:27:18,314 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:18,414 	 DEBUG 	 CAM received 		
Dcc, 04:27:18,414 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:18,414 	 INFO  	  		
Dcc, 04:27:18,414 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:18,515 	 DEBUG 	 CAM received 		
Dcc, 04:27:18,515 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:18,515 	 INFO  	  		
Dcc, 04:27:18,515 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:18,617 	 DEBUG 	 CAM received 		
Dcc, 04:27:18,617 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:18,617 	 INFO  	  		
Dcc, 04:27:18,617 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:18,718 	 DEBUG 	 CAM received 		
Dcc, 04:27:18,718 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:18,718 	 INFO  	  		
Dcc, 04:27:18,718 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:18,818 	 DEBUG 	 CAM received 		
Dcc, 04:27:18,819 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:18,819 	 INFO  	  		
Dcc, 04:27:18,819 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:18,919 	 DEBUG 	 CAM received 		
Dcc, 04:27:18,919 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:18,920 	 INFO  	  		
Dcc, 04:27:18,920 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:19,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:19,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:19,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:19,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:19,003 	 DEBUG 	 AC 4: added token -> available tokens: 25 		
Dcc, 04:27:19,003 	 DEBUG 	 AC 6: added token -> available tokens: 25 		
Dcc, 04:27:19,003 	 DEBUG 	 AC 0: added token -> available tokens: 1 		
Dcc, 04:27:19,003 	 INFO  	 HW: sending CAR Packet on Interface lo 		
Dcc, 04:27:19,003 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 9, tokens: 0 		
Dcc, 04:27:19,003 	 DEBUG 	 received own Message, discarding 		
Dcc, 04:27:19,003 	 DEBUG 	 AC 1: added token -> available tokens: 25 		
Dcc, 04:27:19,004 	 DEBUG 	 received own Message, discarding 		
Dcc, 04:27:19,020 	 DEBUG 	 CAM received 		
Dcc, 04:27:19,020 	 INFO  	  		
Dcc, 04:27:19,020 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:19,121 	 DEBUG 	 CAM received 		
Dcc, 04:27:19,121 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:19,121 	 INFO  	  		
Dcc, 04:27:19,121 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:19,221 	 DEBUG 	 CAM received 		
Dcc, 04:27:19,221 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:19,222 	 INFO  	  		
Dcc, 04:27:19,222 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:19,323 	 DEBUG 	 CAM received 		
Dcc, 04:27:19,323 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:19,323 	 INFO  	  		
Dcc, 04:27:19,323 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:19,423 	 DEBUG 	 CAM received 		
Dcc, 04:27:19,423 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:19,423 	 INFO  	  		
Dcc, 04:27:19,423 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:19,525 	 DEBUG 	 CAM received 		
Dcc, 04:27:19,525 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:19,525 	 INFO  	  		
Dcc, 04:27:19,525 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:19,625 	 DEBUG 	 CAM received 		
Dcc, 04:27:19,625 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:19,625 	 INFO  	  		
Dcc, 04:27:19,625 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:19,726 	 DEBUG 	 CAM received 		
Dcc, 04:27:19,726 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:19,727 	 INFO  	  		
Dcc, 04:27:19,727 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:19,827 	 DEBUG 	 CAM received 		
Dcc, 04:27:19,827 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:19,827 	 INFO  	  		
Dcc, 04:27:19,827 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:19,928 	 DEBUG 	 CAM received 		
Dcc, 04:27:19,928 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:19,928 	 INFO  	  		
Dcc, 04:27:19,928 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:20,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:20,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:20,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:20,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:20,028 	 DEBUG 	 CAM received 		
Dcc, 04:27:20,029 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:20,029 	 INFO  	  		
Dcc, 04:27:20,029 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:20,129 	 DEBUG 	 CAM received 		
Dcc, 04:27:20,129 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:20,129 	 INFO  	  		
Dcc, 04:27:20,129 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:20,229 	 DEBUG 	 CAM received 		
Dcc, 04:27:20,230 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:20,230 	 INFO  	  		
Dcc, 04:27:20,230 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:20,330 	 DEBUG 	 CAM received 		
Dcc, 04:27:20,331 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:20,331 	 INFO  	  		
Dcc, 04:27:20,331 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:20,431 	 DEBUG 	 CAM received 		
Dcc, 04:27:20,431 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:20,431 	 INFO  	  		
Dcc, 04:27:20,431 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:20,532 	 DEBUG 	 CAM received 		
Dcc, 04:27:20,532 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:20,532 	 INFO  	  		
Dcc, 04:27:20,532 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:20,632 	 DEBUG 	 CAM received 		
Dcc, 04:27:20,632 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:20,632 	 INFO  	  		
Dcc, 04:27:20,632 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:20,734 	 DEBUG 	 CAM received 		
Dcc, 04:27:20,734 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:20,735 	 INFO  	  		
Dcc, 04:27:20,735 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:20,836 	 DEBUG 	 CAM received 		
Dcc, 04:27:20,836 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:20,836 	 INFO  	  		
Dcc, 04:27:20,836 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:20,937 	 DEBUG 	 CAM received 		
Dcc, 04:27:20,937 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:20,937 	 INFO  	  		
Dcc, 04:27:20,937 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:21,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:21,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:21,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:21,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:21,003 	 DEBUG 	 AC 4: added token -> available tokens: 25 		
Dcc, 04:27:21,004 	 DEBUG 	 AC 6: added token -> available tokens: 25 		
Dcc, 04:27:21,004 	 DEBUG 	 AC 0: added token -> available tokens: 1 		
Dcc, 04:27:21,004 	 INFO  	 HW: sending CAR Packet on Interface lo 		
Dcc, 04:27:21,004 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 9, tokens: 0 		
Dcc, 04:27:21,004 	 DEBUG 	 AC 1: added token -> available tokens: 25 		
Dcc, 04:27:21,004 	 DEBUG 	 received own Message, discarding 		
Dcc, 04:27:21,004 	 DEBUG 	 received own Message, discarding 		
Dcc, 04:27:21,037 	 DEBUG 	 CAM received 		
Dcc, 04:27:21,038 	 INFO  	  		
Dcc, 04:27:21,038 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:21,138 	 DEBUG 	 CAM received 		
Dcc, 04:27:21,139 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:21,139 	 INFO  	  		
Dcc, 04:27:21,139 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:21,239 	 DEBUG 	 CAM received 		
Dcc, 04:27:21,239 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:21,239 	 INFO  	  		
Dcc, 04:27:21,239 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:21,340 	 DEBUG 	 CAM received 		
Dcc, 04:27:21,340 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:21,340 	 INFO  	  		
Dcc, 04:27:21,340 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:21,440 	 DEBUG 	 CAM received 		
Dcc, 04:27:21,440 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:21,440 	 INFO  	  		
Dcc, 04:27:21,440 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:21,541 	 DEBUG 	 CAM received 		
Dcc, 04:27:21,541 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:21,541 	 INFO  	  		
Dcc, 04:27:21,541 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:21,641 	 DEBUG 	 CAM received 		
Dcc, 04:27:21,641 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:21,641 	 INFO  	  		
Dcc, 04:27:21,641 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:21,742 	 DEBUG 	 CAM received 		
Dcc, 04:27:21,742 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:21,742 	 INFO  	  		
Dcc, 04:27:21,742 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:21,842 	 DEBUG 	 CAM received 		
Dcc, 04:27:21,842 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:21,842 	 INFO  	  		
Dcc, 04:27:21,842 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:21,943 	 DEBUG 	 CAM received 		
Dcc, 04:27:21,943 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:21,943 	 INFO  	  		
Dcc, 04:27:21,943 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:22,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:22,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:22,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:22,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:22,044 	 DEBUG 	 CAM received 		
Dcc, 04:27:22,044 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:22,044 	 INFO  	  		
Dcc, 04:27:22,044 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:22,144 	 DEBUG 	 CAM received 		
Dcc, 04:27:22,144 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:22,144 	 INFO  	  		
Dcc, 04:27:22,144 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:22,245 	 DEBUG 	 CAM received 		
Dcc, 04:27:22,245 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:22,245 	 INFO  	  		
Dcc, 04:27:22,245 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:22,345 	 DEBUG 	 CAM received 		
Dcc, 04:27:22,346 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:22,346 	 INFO  	  		
Dcc, 04:27:22,346 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:22,446 	 DEBUG 	 CAM received 		
Dcc, 04:27:22,446 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:22,446 	 INFO  	  		
Dcc, 04:27:22,446 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:22,547 	 DEBUG 	 CAM received 		
Dcc, 04:27:22,547 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:22,547 	 INFO  	  		
Dcc, 04:27:22,547 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:22,648 	 DEBUG 	 CAM received 		
Dcc, 04:27:22,648 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:22,648 	 INFO  	  		
Dcc, 04:27:22,648 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:22,748 	 DEBUG 	 CAM received 		
Dcc, 04:27:22,748 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:22,748 	 INFO  	  		
Dcc, 04:27:22,748 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:22,849 	 DEBUG 	 CAM received 		
Dcc, 04:27:22,849 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:22,849 	 INFO  	  		
Dcc, 04:27:22,849 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:22,950 	 DEBUG 	 CAM received 		
Dcc, 04:27:22,950 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:22,950 	 INFO  	  		
Dcc, 04:27:22,950 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:23,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:23,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:23,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:23,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:23,003 	 DEBUG 	 AC 4: added token -> available tokens: 25 		
Dcc, 04:27:23,003 	 DEBUG 	 AC 6: added token -> available tokens: 25 		
Dcc, 04:27:23,003 	 DEBUG 	 AC 0: added token -> available tokens: 1 		
Dcc, 04:27:23,003 	 INFO  	 HW: sending CAR Packet on Interface lo 		
Dcc, 04:27:23,003 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 9, tokens: 0 		
Dcc, 04:27:23,003 	 DEBUG 	 received own Message, discarding 		
Dcc, 04:27:23,004 	 DEBUG 	 AC 1: added token -> available tokens: 25 		
Dcc, 04:27:23,004 	 DEBUG 	 received own Message, discarding 		
Dcc, 04:27:23,050 	 DEBUG 	 CAM received 		
Dcc, 04:27:23,050 	 INFO  	  		
Dcc, 04:27:23,050 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:23,151 	 DEBUG 	 CAM received 		
Dcc, 04:27:23,151 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:23,151 	 INFO  	  		
Dcc, 04:27:23,151 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:23,251 	 DEBUG 	 CAM received 		
Dcc, 04:27:23,251 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:23,251 	 INFO  	  		
Dcc, 04:27:23,251 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:23,352 	 DEBUG 	 CAM received 		
Dcc, 04:27:23,352 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:23,352 	 INFO  	  		
Dcc, 04:27:23,352 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:23,452 	 DEBUG 	 CAM received 		
Dcc, 04:27:23,452 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:23,452 	 INFO  	  		
Dcc, 04:27:23,452 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:23,553 	 DEBUG 	 CAM received 		
Dcc, 04:27:23,553 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:23,553 	 INFO  	  		
Dcc, 04:27:23,553 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:23,653 	 DEBUG 	 CAM received 		
Dcc, 04:27:23,653 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:23,653 	 INFO  	  		
Dcc, 04:27:23,653 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:23,754 	 DEBUG 	 CAM received 		
Dcc, 04:27:23,754 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:23,754 	 INFO  	  		
Dcc, 04:27:23,754 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:23,854 	 DEBUG 	 CAM received 		
Dcc, 04:27:23,854 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:23,854 	 INFO  	  		
Dcc, 04:27:23,854 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:23,955 	 DEBUG 	 CAM received 		
Dcc, 04:27:23,955 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:23,955 	 INFO  	  		
Dcc, 04:27:23,955 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:24,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:24,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:24,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:24,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:24,055 	 DEBUG 	 CAM received 		
Dcc, 04:27:24,055 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:24,056 	 INFO  	  		
Dcc, 04:27:24,056 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:24,156 	 DEBUG 	 CAM received 		
Dcc, 04:27:24,156 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:24,156 	 INFO  	  		
Dcc, 04:27:24,156 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:24,257 	 DEBUG 	 CAM received 		
Dcc, 04:27:24,257 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:24,257 	 INFO  	  		
Dcc, 04:27:24,257 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:24,357 	 DEBUG 	 CAM received 		
Dcc, 04:27:24,357 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:24,357 	 INFO  	  		
Dcc, 04:27:24,357 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:24,458 	 DEBUG 	 CAM received 		
Dcc, 04:27:24,458 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:24,458 	 INFO  	  		
Dcc, 04:27:24,458 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:24,558 	 DEBUG 	 CAM received 		
Dcc, 04:27:24,558 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:24,558 	 INFO  	  		
Dcc, 04:27:24,559 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:24,659 	 DEBUG 	 CAM received 		
Dcc, 04:27:24,659 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:24,659 	 INFO  	  		
Dcc, 04:27:24,659 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:24,759 	 DEBUG 	 CAM received 		
Dcc, 04:27:24,759 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:24,760 	 INFO  	  		
Dcc, 04:27:24,760 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:24,861 	 DEBUG 	 CAM received 		
Dcc, 04:27:24,861 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:24,861 	 INFO  	  		
Dcc, 04:27:24,861 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:24,962 	 DEBUG 	 CAM received 		
Dcc, 04:27:24,962 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:24,962 	 INFO  	  		
Dcc, 04:27:24,962 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:25,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:25,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:25,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:25,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:27:25,003 	 DEBUG 	 AC 4: added token -> available tokens: 25 		
Dcc, 04:27:25,003 	 DEBUG 	 AC 6: added token -> available tokens: 25 		
Dcc, 04:27:25,003 	 DEBUG 	 AC 0: added token -> available tokens: 1 		
Dcc, 04:27:25,003 	 INFO  	 HW: sending CAR Packet on Interface lo 		
Dcc, 04:27:25,003 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 9, tokens: 0 		
Dcc, 04:27:25,003 	 DEBUG 	 received own Message, discarding 		
Dcc, 04:27:25,004 	 DEBUG 	 AC 1: added token -> available tokens: 25 		
Dcc, 04:27:25,004 	 DEBUG 	 received own Message, discarding 		
Dcc, 04:27:25,062 	 DEBUG 	 CAM received 		
Dcc, 04:27:25,062 	 INFO  	  		
Dcc, 04:27:25,062 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:25,162 	 DEBUG 	 CAM received 		
Dcc, 04:27:25,162 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:25,162 	 INFO  	  		
Dcc, 04:27:25,162 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:25,263 	 DEBUG 	 CAM received 		
Dcc, 04:27:25,263 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:25,263 	 INFO  	  		
Dcc, 04:27:25,263 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:25,363 	 DEBUG 	 CAM received 		
Dcc, 04:27:25,363 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:25,363 	 INFO  	  		
Dcc, 04:27:25,363 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:25,464 	 DEBUG 	 CAM received 		
Dcc, 04:27:25,464 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:25,464 	 INFO  	  		
Dcc, 04:27:25,464 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:25,564 	 DEBUG 	 CAM received 		
Dcc, 04:27:25,564 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:25,564 	 INFO  	  		
Dcc, 04:27:25,564 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:25,665 	 DEBUG 	 CAM received 		
Dcc, 04:27:25,665 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:25,665 	 INFO  	  		
Dcc, 04:27:25,665 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:25,766 	 DEBUG 	 CAM received 		
Dcc, 04:27:25,766 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:25,766 	 INFO  	  		
Dcc, 04:27:25,766 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:25,866 	 DEBUG 	 CAM received 		
Dcc, 04:27:25,866 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:25,866 	 INFO  	  		
Dcc, 04:27:25,866 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:25,967 	 DEBUG 	 CAM received 		
Dcc, 04:27:25,967 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:27:25,967 	 INFO  	  		
Dcc, 04:27:25,967 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:27:26,003 	 DEBUG 	 dccInfo sent 		
