Dcc, 10:57:00,648 	 INFO  	 Current state: Relaxed 		
Dcc, 10:57:09,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:09,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:09,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:09,695 	 DEBUG 	 CAM received 		
Dcc, 10:57:09,695 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:09,695 	 INFO  	  		
Dcc, 10:57:09,695 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:09,795 	 DEBUG 	 CAM received 		
Dcc, 10:57:09,796 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:09,796 	 INFO  	  		
Dcc, 10:57:09,796 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:09,896 	 DEBUG 	 CAM received 		
Dcc, 10:57:09,896 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:09,896 	 INFO  	  		
Dcc, 10:57:09,896 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:09,997 	 DEBUG 	 CAM received 		
Dcc, 10:57:09,997 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:09,997 	 INFO  	  		
Dcc, 10:57:09,997 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:10,098 	 DEBUG 	 CAM received 		
Dcc, 10:57:10,098 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:10,098 	 INFO  	  		
Dcc, 10:57:10,098 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:10,198 	 DEBUG 	 CAM received 		
Dcc, 10:57:10,198 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:10,198 	 INFO  	  		
Dcc, 10:57:10,198 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:10,299 	 DEBUG 	 CAM received 		
Dcc, 10:57:10,299 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:10,299 	 INFO  	  		
Dcc, 10:57:10,299 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:10,400 	 DEBUG 	 CAM received 		
Dcc, 10:57:10,400 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:10,400 	 INFO  	  		
Dcc, 10:57:10,400 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:10,500 	 DEBUG 	 CAM received 		
Dcc, 10:57:10,500 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:10,500 	 INFO  	  		
Dcc, 10:57:10,500 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:10,601 	 DEBUG 	 CAM received 		
Dcc, 10:57:10,601 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:10,601 	 INFO  	  		
Dcc, 10:57:10,601 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:10,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:10,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:10,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:10,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:10,653 	 DEBUG 	 AC 4: added token -> available tokens: 5 		
Dcc, 10:57:10,653 	 DEBUG 	 AC 6: added token -> available tokens: 5 		
Dcc, 10:57:10,653 	 DEBUG 	 AC 0: added token -> available tokens: 1 		
Dcc, 10:57:10,653 	 INFO  	 HW: sending CAR Packet on Interface enp1s0f1 		
Dcc, 10:57:10,654 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 9, tokens: 0 		
Dcc, 10:57:10,654 	 DEBUG 	 received own Message, discarding 		
Dcc, 10:57:10,654 	 DEBUG 	 AC 1: added token -> available tokens: 5 		
Dcc, 10:57:10,681 	 DEBUG 	 received own Message, discarding 		
Dcc, 10:57:10,702 	 DEBUG 	 CAM received 		
Dcc, 10:57:10,702 	 INFO  	  		
Dcc, 10:57:10,702 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:10,802 	 DEBUG 	 CAM received 		
Dcc, 10:57:10,802 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:10,802 	 INFO  	  		
Dcc, 10:57:10,802 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:10,903 	 DEBUG 	 CAM received 		
Dcc, 10:57:10,903 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:10,903 	 INFO  	  		
Dcc, 10:57:10,903 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:11,003 	 DEBUG 	 CAM received 		
Dcc, 10:57:11,004 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:11,004 	 INFO  	  		
Dcc, 10:57:11,004 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:11,104 	 DEBUG 	 CAM received 		
Dcc, 10:57:11,104 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:11,104 	 INFO  	  		
Dcc, 10:57:11,104 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:11,205 	 DEBUG 	 CAM received 		
Dcc, 10:57:11,205 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:11,205 	 INFO  	  		
Dcc, 10:57:11,205 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:11,305 	 DEBUG 	 CAM received 		
Dcc, 10:57:11,305 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:11,305 	 INFO  	  		
Dcc, 10:57:11,305 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:11,406 	 DEBUG 	 CAM received 		
Dcc, 10:57:11,406 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:11,406 	 INFO  	  		
Dcc, 10:57:11,406 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:11,507 	 DEBUG 	 CAM received 		
Dcc, 10:57:11,507 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:11,507 	 INFO  	  		
Dcc, 10:57:11,507 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:11,607 	 DEBUG 	 CAM received 		
Dcc, 10:57:11,607 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:11,607 	 INFO  	  		
Dcc, 10:57:11,607 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:11,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:11,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:11,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:11,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:11,708 	 DEBUG 	 CAM received 		
Dcc, 10:57:11,708 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:11,708 	 INFO  	  		
Dcc, 10:57:11,708 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:11,808 	 DEBUG 	 CAM received 		
Dcc, 10:57:11,808 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:11,809 	 INFO  	  		
Dcc, 10:57:11,809 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:11,909 	 DEBUG 	 CAM received 		
Dcc, 10:57:11,909 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:11,909 	 INFO  	  		
Dcc, 10:57:11,909 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:12,010 	 DEBUG 	 CAM received 		
Dcc, 10:57:12,010 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:12,010 	 INFO  	  		
Dcc, 10:57:12,010 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:12,110 	 DEBUG 	 CAM received 		
Dcc, 10:57:12,111 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:12,111 	 INFO  	  		
Dcc, 10:57:12,111 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:12,211 	 DEBUG 	 CAM received 		
Dcc, 10:57:12,211 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:12,211 	 INFO  	  		
Dcc, 10:57:12,211 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:12,312 	 DEBUG 	 CAM received 		
Dcc, 10:57:12,312 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:12,312 	 INFO  	  		
Dcc, 10:57:12,312 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:12,413 	 DEBUG 	 CAM received 		
Dcc, 10:57:12,413 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:12,413 	 INFO  	  		
Dcc, 10:57:12,413 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:12,513 	 DEBUG 	 CAM received 		
Dcc, 10:57:12,513 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:12,513 	 INFO  	  		
Dcc, 10:57:12,513 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:12,614 	 DEBUG 	 CAM received 		
Dcc, 10:57:12,614 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:12,614 	 INFO  	  		
Dcc, 10:57:12,614 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:12,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:12,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:12,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:12,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:12,653 	 DEBUG 	 AC 4: added token -> available tokens: 6 		
Dcc, 10:57:12,653 	 DEBUG 	 AC 6: added token -> available tokens: 6 		
Dcc, 10:57:12,653 	 DEBUG 	 AC 0: added token -> available tokens: 1 		
Dcc, 10:57:12,653 	 INFO  	 HW: sending CAR Packet on Interface enp1s0f1 		
Dcc, 10:57:12,653 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 9, tokens: 0 		
Dcc, 10:57:12,653 	 DEBUG 	 received own Message, discarding 		
Dcc, 10:57:12,653 	 DEBUG 	 AC 1: added token -> available tokens: 6 		
Dcc, 10:57:12,714 	 DEBUG 	 CAM received 		
Dcc, 10:57:12,715 	 INFO  	  		
Dcc, 10:57:12,715 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:12,729 	 DEBUG 	 received own Message, discarding 		
Dcc, 10:57:12,815 	 DEBUG 	 CAM received 		
Dcc, 10:57:12,815 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:12,815 	 INFO  	  		
Dcc, 10:57:12,815 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:12,917 	 DEBUG 	 CAM received 		
Dcc, 10:57:12,917 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:12,917 	 INFO  	  		
Dcc, 10:57:12,917 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:13,018 	 DEBUG 	 CAM received 		
Dcc, 10:57:13,018 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:13,018 	 INFO  	  		
Dcc, 10:57:13,018 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:13,119 	 DEBUG 	 CAM received 		
Dcc, 10:57:13,119 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:13,119 	 INFO  	  		
Dcc, 10:57:13,119 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:13,220 	 DEBUG 	 CAM received 		
Dcc, 10:57:13,220 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:13,220 	 INFO  	  		
Dcc, 10:57:13,220 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:13,320 	 DEBUG 	 CAM received 		
Dcc, 10:57:13,320 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:13,320 	 INFO  	  		
Dcc, 10:57:13,320 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:13,421 	 DEBUG 	 CAM received 		
Dcc, 10:57:13,421 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:13,421 	 INFO  	  		
Dcc, 10:57:13,421 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:13,523 	 DEBUG 	 CAM received 		
Dcc, 10:57:13,523 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:13,523 	 INFO  	  		
Dcc, 10:57:13,523 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:13,623 	 DEBUG 	 CAM received 		
Dcc, 10:57:13,623 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:13,623 	 INFO  	  		
Dcc, 10:57:13,623 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:13,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:13,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:13,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:13,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:13,724 	 DEBUG 	 CAM received 		
Dcc, 10:57:13,724 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:13,724 	 INFO  	  		
Dcc, 10:57:13,724 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:13,825 	 DEBUG 	 CAM received 		
Dcc, 10:57:13,825 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:13,825 	 INFO  	  		
Dcc, 10:57:13,825 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:13,925 	 DEBUG 	 CAM received 		
Dcc, 10:57:13,925 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:13,925 	 INFO  	  		
Dcc, 10:57:13,925 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:14,026 	 DEBUG 	 CAM received 		
Dcc, 10:57:14,026 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:14,026 	 INFO  	  		
Dcc, 10:57:14,026 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:14,126 	 DEBUG 	 CAM received 		
Dcc, 10:57:14,127 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:14,127 	 INFO  	  		
Dcc, 10:57:14,127 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:14,227 	 DEBUG 	 CAM received 		
Dcc, 10:57:14,227 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:14,227 	 INFO  	  		
Dcc, 10:57:14,227 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:14,328 	 DEBUG 	 CAM received 		
Dcc, 10:57:14,328 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:14,328 	 INFO  	  		
Dcc, 10:57:14,328 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:14,429 	 DEBUG 	 CAM received 		
Dcc, 10:57:14,429 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:14,429 	 INFO  	  		
Dcc, 10:57:14,429 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:14,529 	 DEBUG 	 CAM received 		
Dcc, 10:57:14,529 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:14,529 	 INFO  	  		
Dcc, 10:57:14,529 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:14,630 	 DEBUG 	 CAM received 		
Dcc, 10:57:14,630 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:14,630 	 INFO  	  		
Dcc, 10:57:14,630 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:14,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:14,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:14,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:14,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:14,653 	 DEBUG 	 AC 4: added token -> available tokens: 7 		
Dcc, 10:57:14,653 	 DEBUG 	 AC 6: added token -> available tokens: 7 		
Dcc, 10:57:14,653 	 DEBUG 	 AC 0: added token -> available tokens: 1 		
Dcc, 10:57:14,653 	 INFO  	 HW: sending CAR Packet on Interface enp1s0f1 		
Dcc, 10:57:14,653 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 9, tokens: 0 		
Dcc, 10:57:14,653 	 DEBUG 	 received own Message, discarding 		
Dcc, 10:57:14,653 	 DEBUG 	 AC 1: added token -> available tokens: 7 		
Dcc, 10:57:14,731 	 DEBUG 	 CAM received 		
Dcc, 10:57:14,731 	 INFO  	  		
Dcc, 10:57:14,731 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:14,774 	 DEBUG 	 received own Message, discarding 		
Dcc, 10:57:14,831 	 DEBUG 	 CAM received 		
Dcc, 10:57:14,831 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:14,831 	 INFO  	  		
Dcc, 10:57:14,831 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:14,932 	 DEBUG 	 CAM received 		
Dcc, 10:57:14,932 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:14,932 	 INFO  	  		
Dcc, 10:57:14,932 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:15,032 	 DEBUG 	 CAM received 		
Dcc, 10:57:15,033 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:15,033 	 INFO  	  		
Dcc, 10:57:15,033 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:15,133 	 DEBUG 	 CAM received 		
Dcc, 10:57:15,133 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:15,133 	 INFO  	  		
Dcc, 10:57:15,133 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:15,234 	 DEBUG 	 CAM received 		
Dcc, 10:57:15,234 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:15,234 	 INFO  	  		
Dcc, 10:57:15,234 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:15,335 	 DEBUG 	 CAM received 		
Dcc, 10:57:15,335 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:15,335 	 INFO  	  		
Dcc, 10:57:15,335 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:15,435 	 DEBUG 	 CAM received 		
Dcc, 10:57:15,435 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:15,435 	 INFO  	  		
Dcc, 10:57:15,435 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:15,536 	 DEBUG 	 CAM received 		
Dcc, 10:57:15,536 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:15,536 	 INFO  	  		
Dcc, 10:57:15,536 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:15,637 	 DEBUG 	 CAM received 		
Dcc, 10:57:15,637 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:15,637 	 INFO  	  		
Dcc, 10:57:15,637 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:15,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:15,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:15,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:15,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:15,738 	 DEBUG 	 CAM received 		
Dcc, 10:57:15,738 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:15,738 	 INFO  	  		
Dcc, 10:57:15,739 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:15,838 	 DEBUG 	 CAM received 		
Dcc, 10:57:15,838 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:15,838 	 INFO  	  		
Dcc, 10:57:15,838 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:15,939 	 DEBUG 	 CAM received 		
Dcc, 10:57:15,939 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:15,939 	 INFO  	  		
Dcc, 10:57:15,939 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:16,040 	 DEBUG 	 CAM received 		
Dcc, 10:57:16,040 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:16,040 	 INFO  	  		
Dcc, 10:57:16,040 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:16,141 	 DEBUG 	 CAM received 		
Dcc, 10:57:16,141 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:16,141 	 INFO  	  		
Dcc, 10:57:16,141 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:16,242 	 DEBUG 	 CAM received 		
Dcc, 10:57:16,242 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:16,242 	 INFO  	  		
Dcc, 10:57:16,242 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:16,342 	 DEBUG 	 CAM received 		
Dcc, 10:57:16,342 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:16,342 	 INFO  	  		
Dcc, 10:57:16,342 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:16,443 	 DEBUG 	 CAM received 		
Dcc, 10:57:16,443 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:16,443 	 INFO  	  		
Dcc, 10:57:16,443 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:16,544 	 DEBUG 	 CAM received 		
Dcc, 10:57:16,544 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:16,544 	 INFO  	  		
Dcc, 10:57:16,544 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:16,645 	 DEBUG 	 CAM received 		
Dcc, 10:57:16,645 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:16,645 	 INFO  	  		
Dcc, 10:57:16,645 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:16,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:16,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:16,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:16,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:16,653 	 DEBUG 	 AC 4: added token -> available tokens: 8 		
Dcc, 10:57:16,653 	 DEBUG 	 AC 6: added token -> available tokens: 8 		
Dcc, 10:57:16,653 	 DEBUG 	 AC 0: added token -> available tokens: 1 		
Dcc, 10:57:16,653 	 INFO  	 HW: sending CAR Packet on Interface enp1s0f1 		
Dcc, 10:57:16,653 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 9, tokens: 0 		
Dcc, 10:57:16,653 	 DEBUG 	 AC 1: added token -> available tokens: 8 		
Dcc, 10:57:16,653 	 DEBUG 	 received own Message, discarding 		
Dcc, 10:57:16,745 	 DEBUG 	 CAM received 		
Dcc, 10:57:16,745 	 INFO  	  		
Dcc, 10:57:16,745 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:16,822 	 DEBUG 	 received own Message, discarding 		
Dcc, 10:57:16,846 	 DEBUG 	 CAM received 		
Dcc, 10:57:16,846 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:16,846 	 INFO  	  		
Dcc, 10:57:16,846 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:16,946 	 DEBUG 	 CAM received 		
Dcc, 10:57:16,946 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:16,946 	 INFO  	  		
Dcc, 10:57:16,946 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:17,047 	 DEBUG 	 CAM received 		
Dcc, 10:57:17,047 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:17,047 	 INFO  	  		
Dcc, 10:57:17,047 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:17,149 	 DEBUG 	 CAM received 		
Dcc, 10:57:17,149 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:17,149 	 INFO  	  		
Dcc, 10:57:17,149 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:17,250 	 DEBUG 	 CAM received 		
Dcc, 10:57:17,250 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:17,250 	 INFO  	  		
Dcc, 10:57:17,250 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:17,351 	 DEBUG 	 CAM received 		
Dcc, 10:57:17,351 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:17,351 	 INFO  	  		
Dcc, 10:57:17,351 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:17,451 	 DEBUG 	 CAM received 		
Dcc, 10:57:17,451 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:17,451 	 INFO  	  		
Dcc, 10:57:17,452 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:17,552 	 DEBUG 	 CAM received 		
Dcc, 10:57:17,552 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:17,552 	 INFO  	  		
Dcc, 10:57:17,552 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:17,652 	 DEBUG 	 CAM received 		
Dcc, 10:57:17,652 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:17,653 	 INFO  	  		
Dcc, 10:57:17,653 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:17,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:17,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:17,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:17,653 	 DEBUG 	 dccInfo sent 		
Dcc, 10:57:17,753 	 DEBUG 	 CAM received 		
Dcc, 10:57:17,753 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:17,753 	 INFO  	  		
Dcc, 10:57:17,753 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:17,854 	 DEBUG 	 CAM received 		
Dcc, 10:57:17,854 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 10:57:17,854 	 INFO  	  		
Dcc, 10:57:17,854 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 10:57:17,954 	 DEBUG 	 CAM received 		
Dcc, 10:57:17,954 	 INFO  	 flushQueue: message 2 expired 		
